,file,label
668,CV_BER_VICTORIA.WAV,1
669,VC_UHF_AGNES.WAV,0
670,VC_EYZH_FRED.WAV,0
671,VC_AAL_VICKI.WAV,0
672,CV_PAA_PRINCESS.WAV,1
673,VC_OWY_JUNIOR.WAV,0
674,VC_AHT_KATHY.WAV,0
675,CV_WEH_ALEX.WAV,1
676,CV_YIY_ALEX.WAV,1
677,CV_FIY_AGNES.WAV,1
678,VC_OYM_VICTORIA.WAV,0
679,CV_TAA_KATHY.WAV,1
680,CV_PAY_VICTORIA.WAV,1
681,VC_AWD_VICKI.WAV,0
682,VC_AWG_ALEX.WAV,0
683,CV_JHAA_VICKI.WAV,1
684,CV_CHAE_ALEX.WAV,1
685,VC_AAT_RALPH.WAV,0
686,VC_IHDH_VICKI.WAV,0
687,VC_IHT_ALEX.WAV,0
688,VC_AOF_VICKI.WAV,0
689,CV_BAA_ALEX.WAV,1
690,CV_THER_VICTORIA.WAV,1
691,CV_LAH_ALEX.WAV,1
692,VC_AWB_FRED.WAV,0
693,CV_DHOW_ALEX.WAV,1
694,CV_TAW_VICKI.WAV,1
695,VC_AOZH_KATHY.WAV,0
696,CV_DAA_VICTORIA.WAV,1
697,CV_JHAH_VICKI.WAV,1
698,CV_NGIH_PRINCESS.WAV,1
699,VC_IHN_BRUCE.WAV,0
700,CV_YOW_VICKI.WAV,1
701,CV_JHOW_VICKI.WAV,1
702,VC_EYSH_RALPH.WAV,0
703,CV_ZHAW_AGNES.WAV,1
704,VC_IYY_JUNIOR.WAV,0
705,VC_OYCH_VICTORIA.WAV,0
706,VC_OWD_FRED.WAV,0
707,CV_YEY_FRED.WAV,1
708,VC_EYJH_KATHY.WAV,0
709,VC_AYW_VICKI.WAV,0
710,VC_AAR_AGNES.WAV,0
711,VC_IHF_FRED.WAV,0
712,CV_NIH_JUNIOR.WAV,1
713,VC_OYD_ALEX.WAV,0
714,VC_AED_AGNES.WAV,0
715,CV_MOW_BRUCE.WAV,1
716,VC_AOP_VICKI.WAV,0
717,VC_IHK_FRED.WAV,0
718,CV_NGUW_KATHY.WAV,1
719,VC_OYSH_BRUCE.WAV,0
720,CV_LEY_KATHY.WAV,1
721,VC_IHW_PRINCESS.WAV,0
722,CV_TAA_FRED.WAV,1
723,VC_AODH_RALPH.WAV,0
724,CV_ZHOY_ALEX.WAV,1
725,VC_AOF_PRINCESS.WAV,0
726,VC_AWS_KATHY.WAV,0
727,CV_BAA_BRUCE.WAV,1
728,CV_MEH_VICKI.WAV,1
729,VC_EYM_BRUCE.WAV,0
730,CV_DHOW_JUNIOR.WAV,1
731,VC_AHJH_RALPH.WAV,0
732,VC_UWDH_VICTORIA.WAV,0
733,CV_MUW_PRINCESS.WAV,1
734,CV_DHUW_VICTORIA.WAV,1
735,VC_UWN_VICKI.WAV,0
736,CV_MAA_ALEX.WAV,1
737,CV_NGIH_KATHY.WAV,1
738,CV_DAH_KATHY.WAV,1
739,VC_EHW_FRED.WAV,0
740,VC_AECH_BRUCE.WAV,0
741,CV_WAW_BRUCE.WAV,1
742,VC_EHSH_KATHY.WAV,0
743,VC_ERCH_AGNES.WAV,0
744,VC_OYL_ALEX.WAV,0
745,VC_ERN_ALEX.WAV,0
746,VC_OYW_JUNIOR.WAV,0
747,VC_UHY_RALPH.WAV,0
748,CV_DHAA_JUNIOR.WAV,1
749,VC_OWV_ALEX.WAV,0
750,CV_DHAH_RALPH.WAV,1
751,CV_BEH_AGNES.WAV,1
752,CV_HHUW_AGNES.WAV,1
753,VC_OWR_KATHY.WAV,0
754,VC_AOHH_ALEX.WAV,0
755,VC_ERJH_RALPH.WAV,0
756,CV_SER_ALEX.WAV,1
757,CV_CHAO_JUNIOR.WAV,1
758,VC_UHDH_RALPH.WAV,0
759,CV_JHIY_JUNIOR.WAV,1
760,CV_WAE_VICKI.WAV,1
761,VC_UWNG_AGNES.WAV,0
762,VC_ERL_PRINCESS.WAV,0
763,CV_SHEY_VICKI.WAV,1
764,CV_KOW_PRINCESS.WAV,1
765,VC_EYG_BRUCE.WAV,0
766,CV_BAY_VICKI.WAV,1
767,CV_RUH_VICKI.WAV,1
768,VC_IHDH_ALEX.WAV,0
769,VC_OWK_KATHY.WAV,0
770,VC_AAY_PRINCESS.WAV,0
771,CV_ZAW_AGNES.WAV,1
772,VC_ERHH_JUNIOR.WAV,0
773,VC_AWP_FRED.WAV,0
774,CV_MAA_PRINCESS.WAV,1
775,VC_AAZH_RALPH.WAV,0
776,VC_AAD_VICKI.WAV,0
777,CV_HHIH_VICTORIA.WAV,1
778,CV_VAA_ALEX.WAV,1
779,VC_IHHH_VICKI.WAV,0
780,VC_UHCH_RALPH.WAV,0
781,CV_ZOW_KATHY.WAV,1
782,CV_THEH_VICTORIA.WAV,1
783,VC_IYHH_VICTORIA.WAV,0
784,CV_THIY_VICKI.WAV,1
785,CV_WEY_AGNES.WAV,1
786,VC_IHL_JUNIOR.WAV,0
787,VC_UWG_VICKI.WAV,0
788,VC_AWNG_KATHY.WAV,0
789,VC_AASH_VICKI.WAV,0
790,CV_DHAE_PRINCESS.WAV,1
791,CV_BUW_FRED.WAV,1
792,CV_GIH_RALPH.WAV,1
793,CV_NIY_JUNIOR.WAV,1
794,VC_AOTH_KATHY.WAV,0
795,CV_VIY_FRED.WAV,1
796,VC_ERZH_JUNIOR.WAV,0
797,VC_UWM_ALEX.WAV,0
798,CV_SAY_FRED.WAV,1
799,CV_VIY_JUNIOR.WAV,1
800,VC_ERN_VICTORIA.WAV,0
801,CV_FOY_AGNES.WAV,1
802,CV_BIY_RALPH.WAV,1
803,VC_OWDH_PRINCESS.WAV,0
804,CV_MAY_ALEX.WAV,1
805,VC_AWR_PRINCESS.WAV,0
806,CV_CHAY_KATHY.WAV,1
807,VC_EYN_BRUCE.WAV,0
808,CV_GAO_BRUCE.WAV,1
809,VC_OWG_AGNES.WAV,0
810,VC_UHZ_JUNIOR.WAV,0
811,VC_ERB_JUNIOR.WAV,0
812,VC_AASH_KATHY.WAV,0
813,VC_AOK_RALPH.WAV,0
814,VC_UWY_AGNES.WAV,0
815,VC_UHZ_ALEX.WAV,0
816,CV_JHIH_KATHY.WAV,1
817,CV_YUW_ALEX.WAV,1
818,CV_MAA_KATHY.WAV,1
819,VC_AOB_VICTORIA.WAV,0
820,VC_AANG_VICKI.WAV,0
821,CV_SOY_PRINCESS.WAV,1
822,CV_TAW_KATHY.WAV,1
823,VC_AWB_AGNES.WAV,0
824,CV_WUW_RALPH.WAV,1
825,VC_UHW_KATHY.WAV,0
826,CV_SHAY_VICKI.WAV,1
827,VC_ERB_PRINCESS.WAV,0
828,CV_WUW_ALEX.WAV,1
829,CV_SHEH_ALEX.WAV,1
830,VC_UHB_FRED.WAV,0
831,CV_LAY_ALEX.WAV,1
832,CV_ZIY_PRINCESS.WAV,1
833,CV_SHAE_BRUCE.WAV,1
834,VC_EYTH_AGNES.WAV,0
835,CV_VIY_ALEX.WAV,1
836,VC_AYTH_VICTORIA.WAV,0
837,CV_YEH_ALEX.WAV,1
838,CV_ZOY_AGNES.WAV,1
839,CV_TAA_RALPH.WAV,1
840,VC_OYZ_VICKI.WAV,0
841,CV_HHIY_ALEX.WAV,1
842,VC_OWD_VICTORIA.WAV,0
843,CV_SHAH_JUNIOR.WAV,1
844,CV_DIY_BRUCE.WAV,1
845,CV_LOY_ALEX.WAV,1
846,CV_WAW_ALEX.WAV,1
847,VC_OYJH_ALEX.WAV,0
848,CV_WEH_VICKI.WAV,1
849,CV_DHER_PRINCESS.WAV,1
850,VC_AWG_PRINCESS.WAV,0
851,CV_NAW_PRINCESS.WAV,1
852,VC_OWY_RALPH.WAV,0
853,VC_OWDH_KATHY.WAV,0
854,VC_OWF_BRUCE.WAV,0
855,VC_AOM_JUNIOR.WAV,0
856,CV_TEY_BRUCE.WAV,1
857,CV_FAA_JUNIOR.WAV,1
858,VC_IYG_VICKI.WAV,0
859,VC_IHM_KATHY.WAV,0
860,CV_YAO_FRED.WAV,1
861,CV_ZAO_AGNES.WAV,1
862,VC_AYG_VICKI.WAV,0
863,CV_LUH_JUNIOR.WAV,1
864,VC_EYSH_VICTORIA.WAV,0
865,CV_ZAW_FRED.WAV,1
866,CV_YUH_VICTORIA.WAV,1
867,VC_AEY_ALEX.WAV,0
868,CV_ZHAO_BRUCE.WAV,1
869,VC_UHZ_PRINCESS.WAV,0
870,VC_OWN_RALPH.WAV,0
871,VC_AWV_PRINCESS.WAV,0
872,VC_OWB_VICTORIA.WAV,0
873,CV_LIH_AGNES.WAV,1
874,CV_ZIY_VICKI.WAV,1
875,CV_LAY_PRINCESS.WAV,1
876,CV_GUW_VICKI.WAV,1
877,CV_FEY_BRUCE.WAV,1
878,VC_UWHH_JUNIOR.WAV,0
879,CV_NGAA_BRUCE.WAV,1
880,VC_AWZH_RALPH.WAV,0
881,VC_UWF_VICKI.WAV,0
882,CV_ZHOY_PRINCESS.WAV,1
883,CV_SAE_FRED.WAV,1
884,VC_AAZ_KATHY.WAV,0
885,VC_AYZ_FRED.WAV,0
886,VC_EYP_AGNES.WAV,0
887,VC_IYDH_VICTORIA.WAV,0
888,CV_KER_VICKI.WAV,1
889,VC_EYL_KATHY.WAV,0
890,CV_TAH_VICTORIA.WAV,1
891,CV_SAO_PRINCESS.WAV,1
892,VC_EHV_AGNES.WAV,0
893,VC_OWV_BRUCE.WAV,0
894,CV_FAH_PRINCESS.WAV,1
895,VC_AER_BRUCE.WAV,0
896,VC_AOG_VICKI.WAV,0
897,CV_VEY_PRINCESS.WAV,1
898,CV_HHAO_AGNES.WAV,1
899,VC_UHW_AGNES.WAV,0
900,CV_LER_KATHY.WAV,1
901,VC_IYR_RALPH.WAV,0
902,CV_GUW_JUNIOR.WAV,1
903,VC_AWF_AGNES.WAV,0
904,CV_THAE_ALEX.WAV,1
905,VC_AHW_FRED.WAV,0
906,VC_AOHH_AGNES.WAV,0
907,VC_AHSH_RALPH.WAV,0
908,CV_SAO_VICTORIA.WAV,1
909,CV_TUW_AGNES.WAV,1
910,CV_ZAH_VICTORIA.WAV,1
911,VC_UWSH_AGNES.WAV,0
912,VC_OWNG_BRUCE.WAV,0
913,VC_AYT_KATHY.WAV,0
914,CV_ZOY_PRINCESS.WAV,1
915,CV_CHEY_KATHY.WAV,1
916,VC_IYSH_KATHY.WAV,0
917,VC_AEG_FRED.WAV,0
918,VC_AWDH_VICKI.WAV,0
919,CV_HHIH_PRINCESS.WAV,1
920,CV_SHIH_VICKI.WAV,1
921,VC_IYR_VICKI.WAV,0
922,CV_BAA_JUNIOR.WAV,1
923,VC_ERM_VICKI.WAV,0
924,VC_OWB_JUNIOR.WAV,0
925,CV_LOW_VICTORIA.WAV,1
926,CV_NGIY_FRED.WAV,1
927,CV_NAE_FRED.WAV,1
928,VC_EYF_PRINCESS.WAV,0
929,VC_IHNG_AGNES.WAV,0
930,CV_BAE_KATHY.WAV,1
931,VC_IYS_KATHY.WAV,0
932,CV_GAW_KATHY.WAV,1
933,VC_AEDH_ALEX.WAV,0
934,VC_AHS_JUNIOR.WAV,0
935,CV_POW_JUNIOR.WAV,1
936,VC_AWV_AGNES.WAV,0
937,VC_AYV_KATHY.WAV,0
938,CV_DAH_VICKI.WAV,1
939,CV_TIY_KATHY.WAV,1
940,VC_AOW_RALPH.WAV,0
941,VC_AYY_ALEX.WAV,0
942,CV_GOW_BRUCE.WAV,1
943,VC_AHSH_FRED.WAV,0
944,VC_AEL_VICKI.WAV,0
945,VC_EYM_PRINCESS.WAV,0
946,CV_TEH_PRINCESS.WAV,1
947,CV_DHUW_KATHY.WAV,1
948,CV_VEH_BRUCE.WAV,1
949,VC_UWHH_KATHY.WAV,0
950,VC_AOSH_KATHY.WAV,0
951,VC_AYD_JUNIOR.WAV,0
952,CV_MAA_BRUCE.WAV,1
953,VC_EYT_AGNES.WAV,0
954,CV_THAA_JUNIOR.WAV,1
955,CV_YAA_BRUCE.WAV,1
956,VC_UWJH_AGNES.WAV,0
957,VC_AYW_FRED.WAV,0
958,VC_UHF_VICTORIA.WAV,0
959,CV_DHAO_KATHY.WAV,1
960,CV_SHIH_JUNIOR.WAV,1
961,VC_IHS_RALPH.WAV,0
962,VC_AONG_BRUCE.WAV,0
963,CV_POW_PRINCESS.WAV,1
964,VC_AHG_AGNES.WAV,0
965,CV_ZHAO_JUNIOR.WAV,1
966,VC_ERM_RALPH.WAV,0
967,CV_GAY_AGNES.WAV,1
968,VC_UWY_BRUCE.WAV,0
969,VC_IHZ_AGNES.WAV,0
970,CV_JHIH_FRED.WAV,1
971,VC_UHDH_ALEX.WAV,0
972,CV_LIY_KATHY.WAV,1
973,VC_EYN_VICKI.WAV,0
974,CV_ZHEH_BRUCE.WAV,1
975,VC_OYK_ALEX.WAV,0
976,CV_CHAY_AGNES.WAV,1
977,VC_EHF_JUNIOR.WAV,0
978,VC_UWN_AGNES.WAV,0
979,CV_NGOY_FRED.WAV,1
980,VC_AYF_RALPH.WAV,0
981,CV_CHER_KATHY.WAV,1
982,VC_AWP_AGNES.WAV,0
983,VC_IHK_VICKI.WAV,0
984,VC_AOL_JUNIOR.WAV,0
985,CV_VOW_KATHY.WAV,1
986,CV_SIH_KATHY.WAV,1
987,CV_CHAO_AGNES.WAV,1
988,VC_IYG_PRINCESS.WAV,0
989,VC_AHS_FRED.WAV,0
990,CV_ZHOY_JUNIOR.WAV,1
991,VC_IYK_JUNIOR.WAV,0
992,VC_AHP_KATHY.WAV,0
993,VC_AYW_RALPH.WAV,0
994,CV_DHEH_PRINCESS.WAV,1
995,CV_THAW_PRINCESS.WAV,1
996,VC_AYL_FRED.WAV,0
997,VC_OWCH_KATHY.WAV,0
998,CV_THEY_RALPH.WAV,1
999,CV_ZHAH_VICKI.WAV,1
1000,CV_DHAE_BRUCE.WAV,1
1001,VC_OYZ_PRINCESS.WAV,0
1002,VC_AEJH_AGNES.WAV,0
1003,CV_VAH_BRUCE.WAV,1
1004,VC_AHL_KATHY.WAV,0
1005,VC_UHR_AGNES.WAV,0
1006,CV_MAO_AGNES.WAV,1
1007,CV_ZIY_RALPH.WAV,1
1008,VC_IHY_KATHY.WAV,0
1009,VC_AWM_KATHY.WAV,0
1010,CV_VAO_KATHY.WAV,1
1011,VC_IYP_KATHY.WAV,0
1012,VC_AEZH_VICTORIA.WAV,0
1013,CV_DHEY_AGNES.WAV,1
1014,VC_ERSH_JUNIOR.WAV,0
1015,VC_EYR_VICKI.WAV,0
1016,VC_AAHH_BRUCE.WAV,0
1017,VC_AHHH_BRUCE.WAV,0
1018,VC_IHR_RALPH.WAV,0
1019,CV_FOY_PRINCESS.WAV,1
1020,VC_AEM_ALEX.WAV,0
1021,VC_AOT_ALEX.WAV,0
1022,CV_PEH_ALEX.WAV,1
1023,CV_YAA_FRED.WAV,1
1024,CV_THEH_FRED.WAV,1
1025,CV_TUH_JUNIOR.WAV,1
1026,CV_KAH_PRINCESS.WAV,1
1027,CV_SEY_PRINCESS.WAV,1
1028,VC_UHZH_PRINCESS.WAV,0
1029,VC_IHZ_VICTORIA.WAV,0
1030,VC_IHB_KATHY.WAV,0
1031,CV_JHAW_VICTORIA.WAV,1
1032,CV_WOW_JUNIOR.WAV,1
1033,CV_NGOW_RALPH.WAV,1
1034,CV_SHAE_FRED.WAV,1
1035,CV_THUW_AGNES.WAV,1
1036,CV_GAO_JUNIOR.WAV,1
1037,VC_EYS_FRED.WAV,0
1038,CV_SIH_VICTORIA.WAV,1
1039,VC_AACH_RALPH.WAV,0
1040,CV_SHEH_VICTORIA.WAV,1
1041,CV_MER_FRED.WAV,1
1042,CV_SER_KATHY.WAV,1
1043,VC_UWZH_VICKI.WAV,0
1044,VC_IHR_KATHY.WAV,0
1045,CV_CHAA_KATHY.WAV,1
1046,VC_EHS_ALEX.WAV,0
1047,CV_GAO_PRINCESS.WAV,1
1048,CV_ROY_ALEX.WAV,1
1049,CV_MAA_VICKI.WAV,1
1050,VC_IHP_FRED.WAV,0
1051,VC_IYD_VICTORIA.WAV,0
1052,VC_AHL_RALPH.WAV,0
1053,CV_SOW_AGNES.WAV,1
1054,CV_ZAO_FRED.WAV,1
1055,CV_YAO_PRINCESS.WAV,1
1056,CV_RIH_VICKI.WAV,1
1057,VC_UHNG_KATHY.WAV,0
1058,VC_AETH_PRINCESS.WAV,0
1059,VC_EYHH_PRINCESS.WAV,0
1060,CV_ZHAO_VICTORIA.WAV,1
1061,CV_THOY_FRED.WAV,1
1062,VC_OWZ_PRINCESS.WAV,0
1063,CV_LIY_BRUCE.WAV,1
1064,VC_AWK_VICTORIA.WAV,0
1065,VC_OWV_FRED.WAV,0
1066,CV_TUH_PRINCESS.WAV,1
1067,CV_THIY_PRINCESS.WAV,1
1068,VC_ERR_JUNIOR.WAV,0
1069,VC_UWZ_VICTORIA.WAV,0
1070,CV_SOW_FRED.WAV,1
1071,VC_ERS_KATHY.WAV,0
1072,CV_FEH_VICTORIA.WAV,1
1073,CV_ZER_ALEX.WAV,1
1074,VC_AHDH_RALPH.WAV,0
1075,VC_AED_PRINCESS.WAV,0
1076,VC_ERP_BRUCE.WAV,0
1077,VC_AOTH_FRED.WAV,0
1078,VC_AWCH_VICTORIA.WAV,0
1079,VC_EYD_AGNES.WAV,0
1080,VC_OWR_FRED.WAV,0
1081,VC_UWV_VICTORIA.WAV,0
1082,CV_GEH_PRINCESS.WAV,1
1083,VC_EYZH_PRINCESS.WAV,0
1084,CV_WIH_AGNES.WAV,1
1085,VC_EYCH_RALPH.WAV,0
1086,CV_ZAY_BRUCE.WAV,1
1087,VC_AHTH_VICTORIA.WAV,0
1088,CV_SHIY_FRED.WAV,1
1089,VC_AEM_BRUCE.WAV,0
1090,VC_AYZH_KATHY.WAV,0
1091,VC_OWCH_FRED.WAV,0
1092,CV_RAW_BRUCE.WAV,1
1093,CV_CHER_BRUCE.WAV,1
1094,CV_KAW_JUNIOR.WAV,1
1095,VC_IYDH_VICKI.WAV,0
1096,CV_WIH_VICTORIA.WAV,1
1097,VC_UHTH_ALEX.WAV,0
1098,CV_JHAH_AGNES.WAV,1
1099,CV_ZHAW_ALEX.WAV,1
1100,CV_VEH_AGNES.WAV,1
1101,CV_GOW_ALEX.WAV,1
1102,CV_THEY_BRUCE.WAV,1
1103,CV_DHAY_VICKI.WAV,1
1104,VC_IHY_RALPH.WAV,0
1105,CV_RUW_PRINCESS.WAV,1
1106,VC_OYZ_KATHY.WAV,0
1107,VC_OWS_FRED.WAV,0
1108,VC_EYY_BRUCE.WAV,0
1109,VC_EYZ_JUNIOR.WAV,0
1110,VC_IHL_AGNES.WAV,0
1111,VC_UHK_ALEX.WAV,0
1112,CV_ZAO_RALPH.WAV,1
1113,VC_EHJH_VICKI.WAV,0
1114,VC_UHK_JUNIOR.WAV,0
1115,CV_JHIY_FRED.WAV,1
1116,VC_AYG_AGNES.WAV,0
1117,CV_LAA_VICKI.WAV,1
1118,VC_IHB_PRINCESS.WAV,0
1119,VC_EHK_VICKI.WAV,0
1120,VC_UHB_ALEX.WAV,0
1121,VC_AYNG_ALEX.WAV,0
1122,CV_VEY_KATHY.WAV,1
1123,CV_ZHER_KATHY.WAV,1
1124,VC_AYHH_FRED.WAV,0
1125,CV_LER_ALEX.WAV,1
1126,CV_NUW_JUNIOR.WAV,1
1127,VC_IYF_AGNES.WAV,0
1128,CV_HHAY_JUNIOR.WAV,1
1129,VC_UHM_AGNES.WAV,0
1130,VC_AED_RALPH.WAV,0
1131,CV_TEH_VICTORIA.WAV,1
1132,VC_ERZH_KATHY.WAV,0
1133,CV_NER_ALEX.WAV,1
1134,VC_EYV_FRED.WAV,0
1135,VC_EHK_KATHY.WAV,0
1136,VC_OYNG_VICKI.WAV,0
1137,VC_AOB_KATHY.WAV,0
1138,VC_OYV_FRED.WAV,0
1139,CV_HHUW_ALEX.WAV,1
1140,VC_AASH_FRED.WAV,0
1141,VC_ERDH_ALEX.WAV,0
1142,VC_AOF_BRUCE.WAV,0
1143,CV_CHAO_FRED.WAV,1
1144,VC_AHV_JUNIOR.WAV,0
1145,CV_THAW_VICTORIA.WAV,1
1146,CV_WUH_VICKI.WAV,1
1147,CV_JHEY_VICTORIA.WAV,1
1148,CV_CHAE_BRUCE.WAV,1
1149,VC_AHS_ALEX.WAV,0
1150,VC_AER_VICTORIA.WAV,0
1151,VC_AHN_VICTORIA.WAV,0
1152,CV_SAA_PRINCESS.WAV,1
1153,CV_ZAY_FRED.WAV,1
1154,CV_GAH_AGNES.WAV,1
1155,VC_AOW_AGNES.WAV,0
1156,VC_AAN_VICTORIA.WAV,0
1157,CV_GAO_ALEX.WAV,1
1158,CV_JHEH_VICKI.WAV,1
1159,VC_AEHH_ALEX.WAV,0
1160,CV_CHIY_VICKI.WAV,1
1161,CV_WAE_ALEX.WAV,1
1162,CV_MAA_VICTORIA.WAV,1
1163,VC_IYTH_BRUCE.WAV,0
1164,VC_AOJH_VICKI.WAV,0
1165,VC_AEB_FRED.WAV,0
1166,CV_JHAW_BRUCE.WAV,1
1167,CV_MAH_PRINCESS.WAV,1
1168,VC_AAZ_RALPH.WAV,0
1169,CV_YIH_ALEX.WAV,1
1170,VC_UHN_VICTORIA.WAV,0
1171,VC_AAY_RALPH.WAV,0
1172,VC_EHV_VICKI.WAV,0
1173,VC_ERP_VICKI.WAV,0
1174,CV_ZAY_KATHY.WAV,1
1175,VC_AEB_AGNES.WAV,0
1176,VC_UHM_FRED.WAV,0
1177,VC_UWT_RALPH.WAV,0
1178,VC_IHP_ALEX.WAV,0
1179,VC_OYN_VICTORIA.WAV,0
1180,VC_AWS_ALEX.WAV,0
1181,CV_FUH_BRUCE.WAV,1
1182,CV_ZAE_JUNIOR.WAV,1
1183,VC_EYDH_PRINCESS.WAV,0
1184,VC_EYR_BRUCE.WAV,0
1185,CV_TIY_AGNES.WAV,1
1186,VC_EHNG_FRED.WAV,0
1187,VC_EHDH_ALEX.WAV,0
1188,CV_DHAW_FRED.WAV,1
1189,VC_OWZ_BRUCE.WAV,0
1190,VC_AOCH_AGNES.WAV,0
1191,CV_VUW_KATHY.WAV,1
1192,CV_THAH_KATHY.WAV,1
1193,CV_KUW_AGNES.WAV,1
1194,CV_VAA_VICTORIA.WAV,1
1195,VC_UWW_BRUCE.WAV,0
1196,CV_POY_VICTORIA.WAV,1
1197,CV_LAA_PRINCESS.WAV,1
1198,CV_DHUW_VICKI.WAV,1
1199,CV_PUH_KATHY.WAV,1
1200,VC_ERZ_PRINCESS.WAV,0
1201,CV_KEH_BRUCE.WAV,1
1202,VC_ERW_VICKI.WAV,0
1203,VC_AWSH_VICKI.WAV,0
1204,CV_NGAO_FRED.WAV,1
1205,CV_CHEY_FRED.WAV,1
1206,CV_BIH_BRUCE.WAV,1
1207,CV_BUH_VICTORIA.WAV,1
1208,VC_ERG_AGNES.WAV,0
1209,VC_AWG_JUNIOR.WAV,0
1210,CV_NOW_JUNIOR.WAV,1
1211,VC_AON_PRINCESS.WAV,0
1212,VC_UHT_PRINCESS.WAV,0
1213,CV_FAA_FRED.WAV,1
1214,CV_SAH_BRUCE.WAV,1
1215,CV_PAA_FRED.WAV,1
1216,CV_MAY_FRED.WAV,1
1217,VC_AOR_RALPH.WAV,0
1218,CV_THAY_FRED.WAV,1
1219,VC_IHS_BRUCE.WAV,0
1220,VC_AOTH_VICKI.WAV,0
1221,VC_AAG_PRINCESS.WAV,0
1222,VC_IYS_ALEX.WAV,0
1223,VC_AWN_RALPH.WAV,0
1224,CV_PUW_RALPH.WAV,1
1225,CV_NGAH_FRED.WAV,1
1226,CV_POY_VICKI.WAV,1
1227,VC_UHTH_PRINCESS.WAV,0
1228,CV_THER_PRINCESS.WAV,1
1229,VC_OWV_PRINCESS.WAV,0
1230,VC_AOSH_FRED.WAV,0
1231,VC_AWD_AGNES.WAV,0
1232,CV_NUW_ALEX.WAV,1
1233,CV_JHOY_PRINCESS.WAV,1
1234,CV_LAA_ALEX.WAV,1
1235,VC_AAG_FRED.WAV,0
1236,VC_AWT_AGNES.WAV,0
1237,VC_ERW_KATHY.WAV,0
1238,VC_AHP_RALPH.WAV,0
1239,VC_AHB_ALEX.WAV,0
1240,CV_TAO_RALPH.WAV,1
1241,CV_DHIH_BRUCE.WAV,1
1242,CV_DHEH_BRUCE.WAV,1
1243,CV_MAW_BRUCE.WAV,1
1244,CV_BIH_ALEX.WAV,1
1245,VC_EYSH_ALEX.WAV,0
1246,CV_PEY_RALPH.WAV,1
1247,VC_EHY_ALEX.WAV,0
1248,VC_EYF_JUNIOR.WAV,0
1249,VC_ERZH_VICTORIA.WAV,0
1250,VC_UWR_ALEX.WAV,0
1251,VC_UWN_JUNIOR.WAV,0
1252,CV_ZAY_PRINCESS.WAV,1
1253,CV_KOY_FRED.WAV,1
1254,VC_ERB_RALPH.WAV,0
1255,VC_UWL_BRUCE.WAV,0
1256,VC_AYT_ALEX.WAV,0
1257,VC_AAZH_PRINCESS.WAV,0
1258,VC_UWNG_ALEX.WAV,0
1259,VC_EHV_ALEX.WAV,0
1260,CV_SHAE_KATHY.WAV,1
1261,VC_AOR_ALEX.WAV,0
1262,CV_ZIH_AGNES.WAV,1
1263,VC_AWT_VICTORIA.WAV,0
1264,VC_IHY_VICTORIA.WAV,0
1265,CV_BAE_PRINCESS.WAV,1
1266,CV_ZER_VICKI.WAV,1
1267,CV_HHOY_KATHY.WAV,1
1268,VC_IHZH_FRED.WAV,0
1269,VC_IYB_BRUCE.WAV,0
1270,VC_ERV_KATHY.WAV,0
1271,VC_AHF_KATHY.WAV,0
1272,VC_IYJH_VICTORIA.WAV,0
1273,VC_AAL_VICTORIA.WAV,0
1274,VC_EYN_PRINCESS.WAV,0
1275,CV_SHAW_VICKI.WAV,1
1276,CV_YOY_KATHY.WAV,1
1277,VC_ERF_PRINCESS.WAV,0
1278,CV_YAY_ALEX.WAV,1
1279,CV_DAA_BRUCE.WAV,1
1280,VC_AWF_PRINCESS.WAV,0
1281,VC_EHSH_ALEX.WAV,0
1282,CV_PAY_AGNES.WAV,1
1283,CV_YAH_AGNES.WAV,1
1284,CV_BIY_BRUCE.WAV,1
1285,VC_AOJH_AGNES.WAV,0
1286,CV_VAW_VICKI.WAV,1
1287,VC_OWJH_PRINCESS.WAV,0
1288,VC_AOD_RALPH.WAV,0
1289,VC_AAR_PRINCESS.WAV,0
1290,VC_AAS_BRUCE.WAV,0
1291,CV_NAY_AGNES.WAV,1
1292,CV_NOW_ALEX.WAV,1
1293,VC_AODH_VICTORIA.WAV,0
1294,CV_NGOW_KATHY.WAV,1
1295,VC_EYG_VICKI.WAV,0
1296,VC_ERS_PRINCESS.WAV,0
1297,VC_AYZ_JUNIOR.WAV,0
1298,CV_NGEY_RALPH.WAV,1
1299,CV_LEY_AGNES.WAV,1
1300,VC_AWHH_AGNES.WAV,0
1301,CV_SHOY_FRED.WAV,1
1302,CV_SHAH_PRINCESS.WAV,1
1303,CV_KIY_VICTORIA.WAV,1
1304,CV_ZOW_FRED.WAV,1
1305,VC_UHW_FRED.WAV,0
1306,CV_ZUW_FRED.WAV,1
1307,CV_VUW_RALPH.WAV,1
1308,CV_VAW_JUNIOR.WAV,1
1309,CV_YEY_RALPH.WAV,1
1310,CV_JHUW_BRUCE.WAV,1
1311,CV_WAH_ALEX.WAV,1
1312,CV_SHOY_ALEX.WAV,1
1313,CV_NAY_KATHY.WAV,1
1314,CV_ZHAY_VICTORIA.WAV,1
1315,VC_EHR_ALEX.WAV,0
1316,CV_MEY_VICTORIA.WAV,1
1317,CV_MAO_ALEX.WAV,1
1318,CV_HHER_KATHY.WAV,1
1319,CV_THAO_VICKI.WAV,1
1320,VC_EHY_JUNIOR.WAV,0
1321,CV_LER_BRUCE.WAV,1
1322,CV_NGER_FRED.WAV,1
